"ADM3_PT","ADM3_PCODE","T_TL","log_population","district_area","Water","Trees","Flooded.vegetation","Crops","Built.Area","Bare.ground","Snow.Ice","Clouds","Rangeland","SR_B1","SR_B2","SR_B3","SR_B4","SR_B5","SR_B6","SR_B7","ST_B10","ST_ATRAN","ST_DRAD","ST_TRAD","ST_URAD","ST_EMIS","ST_EMSD","NDVI","NDWI","NDBI","osm_traffic","osm_transport","osm_places","osm_pofw","osm_pois","osm_railways","osm_roads","building_count","building_area","DNB","ADM3_REF","ADM3ALT1_PT","ADM3ALT2_PT","ADM2_PT","ADM2_PCODE","ADM1_PT","ADM1_PCODE","ADM0_EN","ADM0_PT","ADM0_PCODE","DATE","VALIDON","VALIDTO","AREA_SQKM","predicted_density","weight","predicted_population"
"Nalazi","MZ020804",3807.7114,8.24504619568998,2213.54628352358,0.0014468509904663,0.668150391072377,0.00746362084307995,0.0204752996472826,0.000981627721495404,5.82909079299084e-06,0,0,0.301476380634506,2041.28883200369,1193.50440603334,2413.99890823953,1531.95815885417,2269.24393683023,2725.59503031358,2226.36070351449,5937.76728224627,428.647079383345,384.19740264163,546.734033800969,-144.110893932686,909.416608630868,53.6621560704096,2.92452025586354,1.97453351781081,1.48481911987021,0,0,0,0,0.00045176376362376,0,0.121735890271777,2.24707296026458,6.90190752618842e-05,0.377224922669023,"",NA,NA,"Guija","MZ0208","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2215.28466796875,8.80494010421343,0.0312669978267513,3166.81534088686
"Namaacha","MZ050802",51903.46,10.8571599999512,1372.09893494596,0.0241112922520876,0.250571417624878,0.00014430009263135,0.0596177802062525,0.0185318557672235,0.000218705946846721,0,0,0.64680464811008,3594.30181458644,1517.12981315966,2338.47305540812,2824.19023717567,1749.01316865124,2841.26113672061,3193.19984173498,666.264966644544,-177.075990494757,805.310157156659,460.29487406696,-361.775356208422,121.650112181824,22.4022812173972,3.03142689226391,2.05165178253187,1.69169853020764,0.00218643125768344,0,0,0,0.00801691461150596,0,0.664695645254823,13.2964172883923,0.000796890083325564,0.39731326487551,"",NA,NA,"Namaacha","MZ0508","Maputo","MZ05","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1372.93103027344,49.4331770229157,0.651915393230339,37671.5829132083
"Namacurra","MZ112002",199152.36,12.2018304601722,1376.07283790187,0.00976630249264069,0.298544689269666,0.014108358787151,0.00203228492038776,0.00863056257163314,0.000583746051140339,0,0,0.666334055907381,2711.8577111717,129.000332551282,1041.47125914108,1162.15476178809,1754.49429272745,1555.40364473592,1097.6677734287,1097.8453434846,-1210.01790587109,1093.07043768238,-1277.10418275977,-515.434422081513,1213.74184896339,49.7236803715541,3.21428571428571,2.00780895954648,1.77273182272071,0.00436023430936138,0.000726705718226896,0.00799376290049585,0.00145341143645379,0.0290682287290758,0,0.506757839108083,31.7454125950237,0.00152168629045298,0.976541375724261,"",NA,NA,"Namacurra","MZ1120","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1375.63781738281,83.8910083778736,0.461171591927707,127312.87435393
"Namaita","MZ072203",62379.656,11.0410105062976,821.111516622571,0.000208164025595561,0.123073271463954,0,0.00448067083369573,0.00645763090436622,1.00492977873719e-05,0,0,0.865770213474601,3801.18744677188,4228.31486248762,544.701062339176,1381.55236848736,1755.72087773523,3820.43220547678,1092.16768610032,5751.15975495093,763.522525461715,1637.94994751624,1597.00718885642,-1265.38311271242,-33.6744775738319,74.2365899741837,3.22413793103448,1.89091869908966,1.21978613669707,0,0,0.00487144549677364,0,0.00487144549677364,0,0.16678689665138,23.593628402249,0.00117409597622674,0.25475113122172,"",NA,NA,"Rapale","MZ0722","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,821.766906738281,67.644866369503,0.224309796583003,45668.577345113
"Namanhumbir","MZ011105",14168.165,9.55882340363722,653.370547078356,0.000603557086529629,0.584384701853878,4.40109517459372e-06,0.00181795583091235,0.011794631544106,5.96424277108735e-05,0,0,0.401335110161689,2660.69659912302,3005.42144589965,3809.85632476054,4770.02955912721,2479.34834088946,5394.82527920474,2980.18039236755,554.22956586321,988.951953813079,1218.48404680943,-110.100261261298,2586.05135568033,2543.91336108671,55.435604374936,1.98214285714286,2.01604376072145,1.67147379528667,0,0,0.00918315039885085,0,0.00306105013295028,0,0.231528857559779,16.9031188341515,0.000965183420136444,0.347152911068458,"",NA,NA,"Montepuez","MZ0111","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,653.876525878906,44.0899680464094,0.166747256402296,45415.7829954984
"Namanjavira","MZ111403",26593.043,10.1884425223214,3018.66460524719,0.00235881893720336,0.602341088556898,1.21040105608157e-05,0.00708327363074461,0.00110971164954819,0.000156653828989019,0,0,0.386938349386056,1793.62155342013,942.399166256161,1693.75071996305,1909.62076228008,1546.0721320021,2290.29948235374,1498.0891123255,1789.78833687353,-406.238521398462,171.863938343606,-176.618949347849,-493.728850432044,1035.29114571395,70.3081019095869,2.98572244431753,2.01469531388061,1.98775701385206,0,0,0.00298145079925599,0,0.000662544622056886,0,0.750231899582931,7.04019915397647,0.000307308053287206,0.520549711571089,"",NA,NA,"Mocuba","MZ1114","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3015.72192382813,24.5207499851516,0.179809664190142,87181.4349212473
"Namapa","MZ070302",307210,12.6352900869063,2258.11405728595,0.00468709895852952,0.088647235929111,2.49220583430204e-05,0.00748796163842605,0.00613222794441636,0.00167017210674175,0,1.00739427397095e-06,0.891349373970158,1508.1374977253,1868.20926401353,1421.10815069968,2137.32203990051,1720.93737364079,1419.29516233464,2433.25929345951,2358.0106919814,-405.816696660171,521.921227282252,-609.400124923157,-327.596341499539,463.177887190664,46.3431496447129,2.65823248991566,1.782995321895,1.05891328119916,0.000442847426937287,0,0.000442847426937287,0,0.000442847426937287,0,0.147022114059823,33.0660888271264,0.00190972011116351,0.200551927145617,"",NA,NA,"Erati","MZ0703","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2259.36279296875,71.1484671425081,0.428458323342343,207954.389525823
"Namaponda","MZ070104",44003.664,10.6920509072828,739.767869820154,0.00593311622599388,0.175736790977244,0.0102205070657033,0.000529896284724932,0.000204010069619099,0.00202433628172042,5.32545766148556e-05,0.000113000382717592,0.805185088135662,2898.2547378484,3119.44538579536,4002.72948354953,4015.18240259091,1148.61467897739,4836.17625332582,1379.71110281942,1557.40444270123,1322.78562353817,1288.69354885816,-1015.63178646443,-2451.7217595218,-1170.18268093751,47.8836600151553,3.95793499043977,1.94522015262546,1.47957399435035,0,0,0.00270355077801125,0,0.00270355077801125,0,0.202091578190171,18.8018438856792,0.000852708744911233,0.259686450167973,"",NA,NA,"Angoche","MZ0701","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,740.189514160156,53.5227289082806,0.110121901261458,47042.2041465733
"Namarroi","MZ112101",124495.555,11.7320333238213,1373.92499098042,0.0063613984638513,0.188738451490159,0.000160902776464392,0.0172537007277656,0.00152377600196808,1.2055075670504e-05,0,0,0.785949715464121,1437.26377554749,1759.90944191372,2625.92686884259,3512.92085454678,3424.89731327234,2553.42742216128,187.411241939469,624.042821405527,-1257.95451764039,1135.65578249724,421.228206955633,-425.180820798966,942.019348574816,51.4378461611836,2.94174757281553,2.00884007896905,1.75870508627959,0,0,0.00291136708791186,0,0.00363920885988982,0,0.237043286699273,51.426388240875,0.00237065933728722,0.311612226550794,"",NA,NA,"Namarroi","MZ1121","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1373.35754394531,97.8635370643905,0.694219621766828,117579.977338648
"Nametil","MZ071304",201017.1,12.2111502327382,910.770041654686,0.0017951907309452,0.0426541793813457,1.93679172602575e-05,0.00466756046018171,0.00939085748225684,8.93076184778539e-05,0,0,0.941383536409532,3682.74588038752,4061.8735865657,2750.1038563613,912.487538071391,2074.7782718858,3308.79643485389,2611.99051004673,2724.41621662282,928.968694621991,1597.17336953341,841.412606946838,-1228.04318449565,37.6704802305098,23.2281326565395,2.94237288135593,1.93018510664587,1.50653251155965,0.00219594399083044,0,0.00329391598624567,0,0.0164695799312283,0,0.534519100452482,45.0135578960379,0.00221950211562451,0.285136661395979,"",NA,NA,"Mogovolas","MZ0713","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,911.458862304688,102.788998838256,0.291052453361154,130538.771647198
"Namialo","MZ070904",138104.02,11.8357696892074,347.645547824564,0.000675233204493782,0.0245155498905647,4.92416502857997e-05,0.00149083341210111,0.0336156332617726,0.000562034008434472,0,0,0.939091474572348,8534.46233808259,8955.45373992329,10029.0283318581,2796.92184183727,7749.23048663259,10954.4798256384,7396.80156278255,9400.46765701106,-1540.2829280052,1345.57631717627,2968.16080445207,2878.01472187651,1643.35567963941,72.9208778558908,2.82608695652174,1.96733688430655,1.70118112596678,0.051776874787085,0.0115059721749078,0.00862947913118083,0.00287649304372694,0.0287649304372694,0.110944602295658,0.915400816513564,83.2629676437201,0.0051910424663649,0.409376854599406,"",NA,NA,"Meconta","MZ0709","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,347.8349609375,223.764287522443,0.6233769017348,174568.597431108
"Namige","MZ071201",67695.23,11.122785770496,847.34057773897,0.0313266986032003,0.35273433940092,0.0212597310063644,9.26390300508276e-05,0.00288999034122313,0.0051771321943905,3.39290447561156e-05,0.000271779754411615,0.586213760624684,3535.36667220754,3759.51012853029,45.0396626146826,4602.00285479884,2849.03729898709,846.404627519532,2231.9757481514,9210.73367882698,2027.28872758426,1259.95307413536,231.473880052299,-1872.09370041739,351.720376391503,22.7123108578248,3.69140326767445,1.94073036267792,1.58449381690038,0,0,0.00118016300206982,0,0.00118016300206982,0,0.207308803686728,18.1379251788111,0.000788580913926021,0.220869990224829,"",NA,NA,"Mogincual","MZ0712","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,847.602111816406,45.681139408966,0.686630833612932,80658.5240245111
"Namina","MZ071004",43948.664,10.6908002580329,775.137470233197,1.95578528271575e-05,0.131043582897039,4.82596368462327e-06,0.0103942367833682,0.00452789692757562,8.8899331032534e-07,0,0,0.854009010582195,3886.67212277539,4271.19223663587,293.11532786075,1287.78119631165,322.085172955901,3570.1114928949,1236.64811511252,194.392681488018,1337.1387021859,1420.74245693528,1577.21580881202,-1909.89439767369,-250.129699089023,73.5404907470425,0,1.98426593175902,1.58439418416801,0.00129009374259659,0.00129009374259659,0.00129009374259659,0,0.00387028122778978,0.0217451550583733,0.203013783057258,16.1106906575462,0.000740041500028923,0.253333333333333,"",NA,NA,"Mecuburi","MZ0710","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,775.724487304688,55.3232261750425,0.396327752001065,99196.4767205945
"Namiroa","MZ070303",45008.36,10.7146257471235,1527.05939290565,0.00134343033277929,0.120131042971473,3.2328191663762e-06,0.0076954027436419,0.00112909442204855,0.00153862795404509,1.29312766655048e-07,1.55175319986057e-06,0.868157487690879,2013.72027553349,2389.62088070498,3346.17248507168,4257.97159384454,3413.27820807576,3985.05785295278,4020.98004051032,52031.4660480207,2343.85017900756,-757.192527782955,-1071.65797981383,782.008766956675,585.873118005834,28.8794696367011,2.93373493975904,2.02396739873931,1.66774794579306,0,0,0,0,0.00130970675357587,0,0.151349369603868,13.136358738366,0.000541014454705412,0.19193482688391,"",NA,NA,"Erati","MZ0703","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1528.18981933594,41.6503074891024,0.250819471313838,121736.484499528
"Namogelia","MZ010305",16718.52,9.72433217809263,711.063392538821,0.00871222661133849,0.112618586444987,6.95287190459881e-07,0.00992160915042441,0.0051490188176697,0.00443134337967701,0,0,0.859166520308713,2406.19646227971,2754.24305058894,3648.0369409918,1424.03317011133,4690.59497942247,1333.51495641772,2546.69181352818,7155.16150504153,618.692141073068,1305.96511096923,-256.513400748388,-255.771718203272,-3604.35746668968,37.9558221313936,2.7088212334114,2.01347908361807,1.6775246926023,0,0,0.0056253774866938,0,0,0,0.132511394188995,17.2445946854599,0.000688815809783206,0.200204618532593,"",NA,NA,"Chiure","MZ0103","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,711.598876953125,52.251819548708,0.139634177623178,40265.46999613
"Namuno","MZ011405",141921.16,11.8630340172698,1238.10805335718,2.3974458570817e-07,0.0984074006915992,0,0.0169176566053589,0.0110983362764645,0,0,0,0.873576366681992,2167.61344592436,2563.4865992197,3583.56608172346,2406.46615997656,3753.81260641736,2448.66499039483,478.65022589807,1882.39791557478,1121.30106406506,1244.69611456039,372.426965355949,-1160.11442344639,-173.587222016605,77.9646179968216,3,2.00630696645577,1.52581794622611,0,0,0.0056537876326862,0,0.0008076839475266,0,0.206459607299933,37.1009621296344,0.00169383429214366,0.210244802146211,"",NA,NA,"Namuno","MZ0114","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1239.0947265625,75.8392116278526,0.230534393459644,50000.8351318557
"Nangade","MZ011502",85600.44,11.3574573844182,1938.67848653177,0.0177141433762645,0.694053203582488,0.00227031351789119,5.20335992799786e-06,0.00348316004685085,0.00773255348191073,0,4.06995479516665e-06,0.274737352679872,491.870014825498,554.619425649761,1396.05604796398,987.454582476002,1833.58701422623,1241.35214997801,1015.74947226073,1521.34158780791,909.65633075026,-365.222182620562,203.44327179095,931.942599654109,-1085.17096847706,37.2375474193821,3.25693078493227,1.61622249065788,1.18533658692833,0.00361070700924873,0.000515815287035533,0.00980049045367513,0,0.00257907643517767,0,0.978769342880895,11.2762379898838,0.000536919417572626,0.249599393676916,"",NA,NA,"Nangade","MZ0115","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1939.90087890625,28.4220509616008,0.520922839407125,40115.2260170639
"Nanhupo Rio","MZ071305",25162.629,10.1331549372972,718.399692902421,0.00168477846831781,0.0660950711271124,0,4.23998477982238e-06,0.00111935598187311,0.000507293662850361,0,0,0.930589260775066,4443.52268211147,4774.08226702933,5759.01183828764,6196.78844534755,501.223753897006,1282.91891844847,2026.3707568094,4449.6990613166,2135.84450513453,1463.43149918698,-1766.71858740741,-726.303489142396,-2186.00592957397,18.9888035294346,2.96695402298851,1.97101720252122,1.54846083476009,0,0,0,0,0.00974387944365505,0,0.403059818902175,23.9949991213894,0.00104688109979768,0.253936444317206,"",NA,NA,"Mogovolas","MZ0713","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,718.925354003906,63.3688516532107,0.179432234468672,80476.4337526063
"Nante","MZ111102",48002.062,10.7790200795221,1324.87729730264,0.0231297430497423,0.452688379598431,0.0459440911495935,0.00252225372565003,0.00656343080859097,0.00151741356815788,0,0,0.467634688099834,3525.4901452919,3736.99301418452,2242.02601715028,2284.87077255099,1556.67664809264,743.997992788908,2435.83356931017,2205.00703977147,-89.7334447161695,1231.41645295353,736.097629057623,336.404512184464,434.996645710239,28.5213712314919,3.23305807378153,1.92996495110551,1.72073671455391,0,0,0.00452872127269114,0,0.00377393439390929,0,0.205653574739183,13.8246764717685,0.000661574379593119,0.234449244060475,"",NA,NA,"Maganja Da Costa","MZ1111","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1324.8359375,43.0112612713232,0.43088195261729,76341.5099549684
"Nauela","MZ110102",112457.34,11.6303381209334,2600.69296164001,5.63450726328395e-05,0.220923856016587,4.11636254489243e-06,0.0253475786668038,0.000832524883505996,2.94565393120742e-06,0,0,0.752832633343994,1418.95498158598,827.582440425433,1823.4251133935,963.455179153218,2283.75727702502,1743.79588664792,2071.46151581495,1016.74431916924,-84.4309840936328,228.941114438464,-159.145397717824,577.381398225514,935.679736880896,49.4241443888469,3,1.99186430584053,1.46196091039598,0,0,0.00230707741686522,0,0.00153805161124348,0,0.175526080668979,26.2860710619567,0.000787461327118198,3.16037980146741,"",NA,NA,"Alto Molocue","MZ1101","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2601.1591796875,55.942224607457,0.478939990030739,194770.5257458
"Ndelane","MZ050604",659.2832,6.49266883389638,161.85350218365,0.139111609423924,0.585500872989158,0.00184889659497904,3.02700817776529e-06,0.0268671191842092,0.00919968325386428,0,0,0.237468791545687,8780.09183858602,8976.47550405291,9942.80770198695,9696.31678810757,17853.5784917918,14259.5921048781,11471.0539548767,46737.5647086789,5807.61129609007,1648.67113414177,9745.97776148719,3713.3858723328,9765.98551195026,13.5485089452095,2.77527285739846,1.54792666040255,1.28234898670887,0.00617842670383079,0.00617842670383079,0.0679626937421386,0,0.0185352801114924,0,0.348846253467717,10.9605289725958,0.000552757082132742,1.04340527577938,"",NA,NA,"Matutuine","MZ0506","Maputo","MZ05","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,161.982543945313,34.2803876554119,0.221857740727718,11842.1006268234
"Negomano","MZ011205",2015.196,7.60896784668771,3020.93226739779,0.00574104153092329,0.366358610189323,9.40948749614099e-05,3.49184067727715e-05,7.18830717874257e-05,0.00215431387872012,0,0,0.625545138047512,1285.03728033962,639.423222470725,693.072729768166,1527.54745961583,409.014401268546,915.876256279295,868.136956815378,858.17303349153,223.172849867367,301.510955923662,172.165168955062,-93.6486686595896,186.660510105411,129.024732829652,2.96554245053124,1.89731009067875,1.58599739966367,0.000331023641540097,0,0.00198614184924058,0,0,0,0.0485762229440867,0.394911204357336,1.59628707646138e-05,0.262462608695652,"",NA,NA,"Mueda","MZ0112","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3023.24267578125,7.68449653368045,0.0524890279348245,11991.7483000459
"Netia","MZ071503",108242.664,11.5921401129739,1039.09416456365,0.00534947813252238,0.0251286517358743,1.11846348140905e-05,0.0458696091481972,0.00225645268122236,0,0,0,0.92138462366737,969.482122274876,1431.3424808676,2655.13785970574,36.2655148809471,1544.48876604191,868.662069730079,941.943342771219,2094.47240701462,-777.908092446542,1307.47579481394,387.598538068361,-934.010937235048,-1495.76067039493,70.3495245810032,3.88341645885287,1.94915855457748,1.18512420359367,0,0,0.0028871300622305,0,0.00192475337482033,0,0.151975436743704,38.4344377650998,0.00193369180832977,0.195506064824021,"",NA,NA,"Monapo","MZ0715","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1039.62707519531,74.8799536440331,0.341109336367288,165842.24270173
"Nguawala","MZ040702",3156.9014,8.05766297203557,2256.9887237226,0.000999482821141321,0.645116666875828,2.33379987313816e-06,1.32101879611594e-07,0,1.07883201682802e-05,0,4.40339598705314e-08,0.35387055204715,2185.92364244265,1176.62121717358,2052.6614315466,1015.76829765394,1087.96421341181,550.152687524475,2167.40777777119,4557.76050889688,-187.793594621711,-236.198373365341,-102.686467000071,888.83322544874,4129.264775791,11.2676196917233,2,1.99649761360059,1.83160756846987,0,0,0,0,0.000443068230465341,0,0.038993136656184,0.469209256062796,1.23602224090814e-05,0.881138182145105,"",NA,NA,"Macossa","MZ0407","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2258.53833007813,5.68069001381475,0.273618267136661,15440.0051962546
"Nguzene","MZ020603",13723.293,9.52692275321124,433.543824533128,0.0192481634626767,0.443595805935147,0.00479741529624319,0.0175957026420634,0.0232046085169261,0.00374094642973854,0,0,0.487817357717205,8196.58584465062,8483.54014313696,4181.16024109647,4362.44378835142,6348.78957966965,4532.23222607734,7007.5861973649,6753.2074263116,-3818.2232955139,1175.45545107266,-947.536656337202,2542.77457061425,-925.688848894,91.3133877496154,3.62783734183329,1.85832026915599,1.40081546736059,0,0,0.00691971567864131,0.00230657189288044,0.0184525751430435,0,0.663338458364797,23.8291942253478,0.000906212639571295,4.67529305680794,"",NA,NA,"Chongoene","MZ0206","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,433.759094238281,73.5704168509337,0.268677707609904,37615.953776217
"Nhacafula","MZ041102",11842.064,9.37949765874303,1266.92524494805,0.0030051528430005,0.687330842510472,4.75313663520001e-05,0.000721511905539595,0.000940820522667875,0.000543882206992853,0,0,0.307410258644975,1864.35082067676,2153.26432546982,928.067311123016,1248.05410718821,2256.45000930542,725.636332182066,2289.16683957962,45446.7302367128,462.916621194885,1194.77129440949,346.278989159733,331.544557207611,9880,0,3,1.98307133970697,1.71905507603015,0,0,0.00631450042684092,0,0.000789312553355115,0,0.112374282929292,1.81936543548354,6.35482032925804e-05,0.894638242894057,"",NA,NA,"Tambara","MZ0411","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1267.62670898438,7.96629992960788,0.223500584949216,14704.1034838089
"Nhacolo","MZ041103",37153.766,10.5228473326307,1036.26135812334,0.0335704034067809,0.366783827814136,0.00128507021638369,0.00407135632475723,0.00314504535866347,0.000898446169954745,0,0,0.590245850709324,1732.40899288293,2012.87895428362,2969.75705688954,3393.87476332637,3064.94299112972,2266.87287157199,3288.47527825627,4629.19775629408,-321.654015363952,1343.4279880837,-725.234220954231,-590.987233585603,547.09229391061,0,2.99597750016352,1.95445056481015,1.77636596339838,0.000965007516840149,0,0.000965007516840149,0,0.0019300150336803,0,0.0680665501821188,6.53599591155833,0.000241105988174913,0.93182625863771,"",NA,NA,"Tambara","MZ0411","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1036.60363769531,21.217421651878,0.595270852492536,39162.8693854839
"Nhamadze","MZ090802",31795.918,10.3671246458324,2024.09102097688,0.0019993457828207,0.434109007809202,1.40792089427211e-05,0.00322855393082684,0.000555809886135992,0.000187935363970608,0,0,0.559905268018101,3050.38402712786,1958.11358416593,169.324920323764,353.154491273555,1899.39358037182,2172.9127507272,2549.71410269382,1949.24057507791,-126.092202406631,-234.854025683435,-350.704754611403,888.51125393775,-1386.60459322225,26.8893149245535,2.00589225589226,1.97320588235294,1.62891169050138,0.00345834249915383,0,0,0,0.00247024464225274,0,0.927260220161404,5.21962692908004,0.000147612945882096,0.236002004008016,"",NA,NA,"Gorongosa","MZ0908","Sofala","MZ09","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2025.21362304688,17.3465651068671,0.306589101836722,63163.7933495034
"Nhamagua","MZ040703",25207.164,10.1349231892871,1695.40209429626,0,0.471371138645977,0,3.76382536861818e-06,0.00175476595857546,4.27547037966471e-05,0,9.05082381609902e-05,0.526737068628122,2841.08087885059,3091.50364057313,2021.75461631131,2326.64646702494,1878.48980352477,624.174974905745,294.528788200901,14404.5581379697,9.27160969423106,936.376477753147,52.762006905487,-4.53412045182102,-2295.30926307653,8.56626485777982,0,1.99352572710547,1.75388188713052,0,0,0,0,0.000589830579639038,0,0.0832253395575149,1.66273240400245,4.56212414507519e-05,0.911436457458298,"",NA,NA,"Macossa","MZ0407","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1696.62951660156,8.72037483576146,0.420028877749111,23701.8095425046
"Nhamassonge","MZ040404",4007.315,8.29612623249082,1404.82853154759,0.000837453536239949,0.589632927377411,0,0.0181383817412584,1.16293172948638e-05,4.78728337721082e-05,0,0,0.391331735194024,453.810758191499,810.31035542266,1835.55670418379,2545.41004726043,3285.09711802342,1162.49182529312,2098.87012598495,3934.87800227342,-1054.51205286862,1172.71906211339,-450.34574223404,439.751145953472,341.895321800528,58.2347271736727,2.51046698872786,1.98831233176913,1.65537318544669,0,0,0.0206430887106577,0,0.000711830645195094,0,0.187160841609184,2.91850564529989,7.31315137704544e-05,0.449256993006993,"",NA,NA,"Guro","MZ0404","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1405.80554199219,10.692910544239,0.15194879286857,18657.7922763318
"Nhamatanda","MZ091301",221996.5,12.3104213995297,2465.99348268779,0.00569619101494404,0.224865396825957,0.00124412795732394,0.0121573918659579,0.0087254087233486,0.00048797583455491,0,0,0.746823507777914,1257.13853782316,1451.41798781068,2371.3238796816,2294.55631379349,2360.95610523883,1085.71847974143,2314.42102534187,5622.63982249626,-291.565192159021,-464.073896818088,330.27880040601,34.8090941125286,-703.809923823499,44.2415569827933,3.60959780621572,1.83466730668857,1.30115995785439,0.0567722506092791,0.00162206430312226,0.0170316751827837,0,0.00973238581873357,0.0167419839617927,4.92577596552364,23.038990329397,0.000837967268286421,0.676179478719894,"",NA,NA,"Nhamatanda","MZ0913","Sofala","MZ09","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2467.09375,96.7498909081584,0.561105426763723,194460.063331796
"Nhamayabue","MZ101303",122263.96,11.7139457720384,1331.21353454256,0.0385521288652241,0.300509594683592,0.0133005017678487,0.0171077301358505,0.00676569669855826,0.00173778311975983,0,0,0.622026564729166,2635.69019239299,0.435490031266941,1188.86198123436,1247.14600730475,2260.20423103039,1278.42712092257,1207.48241166131,10138.6707605951,-704.886815144948,-1165.65147942848,-1271.66768126674,1063.16349263825,-1274.60101171513,64.8306806771726,3.00123428801733,1.79591825246886,1.36597421501352,0.00375597142776806,0.00300477714221445,0.00300477714221445,0,0.000751194285553612,0.060663709948506,0.216931648955247,12.5562124830286,0.00048364026168141,0.963083538083538,"",NA,NA,"Mutarara","MZ1013","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1330.78063964844,49.0108235100715,0.288813913232438,60136.5441993449
"Nhampassa","MZ040103",49494.703,10.8096411367079,1984.87757737592,0.000671692622677411,0.37655196010726,0,0.0139129506268972,0.00667932229879247,1.83997829428884e-05,0,0,0.60216567456143,829.113499210486,1087.43587178389,155.16703525739,484.121223530904,783.211489065746,869.252214376171,301.96681686682,192.219143902548,-7.71001301038112,905.885768672524,-301.934453862978,-95.9850113342526,-133.006893292873,17.8744342457651,3,1.94116620934388,1.37122028779898,0,0,0.000503809409405508,0,0.00251904704702754,0,0.174190375742501,5.90716532527958,0.00019463968110857,0.138584615384615,"",NA,NA,"Barue","MZ0401","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1986.44055175781,25.6062158181777,0.361910281633965,88133.8394246297
