ADM3_PT,ADM3_PCODE,T_TL,log_population,district_area,Water,Trees,Flooded vegetation,Crops,Built Area,Bare ground,Snow/Ice,Clouds,Rangeland,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,ST_ATRAN,ST_DRAD,ST_TRAD,ST_URAD,ST_EMIS,ST_EMSD,NDVI,NDWI,NDBI,osm_traffic,osm_transport,osm_places,osm_pofw,osm_pois,osm_railways,osm_roads,building_count,building_area,DNB
Estaquinha,MZ090102,25895.793,10.161874417627182,1474.6625051939332,0.0026926813808425465,0.6779495978918467,7.763117668055491e-05,0.005315134558038509,0.0013364033662585561,0.00019054318881129328,0.0,0.0,0.31243800843752184,413.38433204250555,590.3291616960621,1788.8583870158632,1224.5157028281976,929.6249209291512,2068.7997204226085,1257.374444668759,45184.62030905077,-1082.7586804918333,1282.0929974918945,-520.1270691870068,119.3010185355111,9880.0,0.0,2.949558638083228,1.3788129387288621,1.089064770264054,10,0,5,0,33,0.0,5095.007358358206,15052,0.4305519715096001,0.1949779249448124
Etarara,MZ080302,31541.232,10.359082625292789,1353.0752471298065,0.000866371888677617,0.28098636847093367,3.2750953453034916e-06,0.0045417566650737574,0.0030017340538154936,1.0189185518721974e-06,0.0,0.0,0.7105994749076023,1949.1844015524766,2240.2655293682346,1777.009645757566,2438.1996619529846,1973.3282502679006,3005.26303082945,1459.4212630825823,789.2788221078126,39.5071761779251,1234.4737411755068,-954.8081397760865,-755.2498417984925,676.8610697662436,72.18932736354922,3.0,2.181848957756714,1.7643604393607233,0,0,6,0,1,0.0,319.98548301967725,23314,0.8884913135,0.47496180873816074
Fingoe,MZ101103,82164.27,11.316487985680702,4890.153517979273,0.10260696972737615,0.6878088216308521,0.0005444459324699054,0.019027228482596168,0.000662782786317946,3.655347488177763e-06,0.0,0.0,0.18934609609289949,560.3290483088933,834.1585109972237,936.0061633309739,748.4643348354045,446.69687638597856,326.85995316581284,965.7320144407079,663.0803507374698,-27.318142894330354,-164.14221062872107,-265.70745846933306,201.90287569020944,-90.38851829816468,68.99208555960074,3.0414815811511096,1.949108650256979,1.6329573128981545,2,1,5,0,0,0.0,267.54160385065336,10919,0.3728088839,0.526564479351406
Funhalouro,MZ030201,35404.72,10.474628667989817,8794.695437186076,0.0010317755737192496,0.7548254420069929,0.00358949677802393,0.00030398252473302906,0.0006599080346381753,4.664357437462463e-06,4.2701863864092977e-07,1.1211976563290052e-05,0.23957309172925337,785.7748066879261,481.3001924698697,569.4753915620505,496.92161713830336,412.71590795833345,485.82564954212745,537.4544213064663,823.2136468458439,115.2148265119318,-45.290184781280495,52.01414504133684,49.733881994300944,92.64905968579349,63.86336510837328,3.682182373140023,1.9627131187003937,1.5846892354833955,0,0,23,0,7,0.0,801.0412226146259,8210,0.2591274408120652,0.35569781757134866
Furancungo,MZ100802,204206.4,12.226891423037477,5332.208844514966,0.00014013453432260313,0.5584025165282129,0.0,0.040765302201877254,0.003786992701446347,3.692609600068594e-06,0.0,0.0,0.39690136142454085,899.0438795459775,1142.7833311541167,1173.2358309530869,1398.6172240671933,1078.3222961027366,849.1823295906496,1260.4851925020398,845.7215342687422,-61.175485089099354,250.7453712528343,-222.54888776354983,-6.352381988758621,192.34478102774463,40.93054666361631,1.8888888888888888,1.9494662847578696,1.586355774998355,0,1,17,1,6,0.0,4912.5926984593525,63730,2.8901870066999997,1.4020420816057662
Galinha,MZ091201,26820.967,10.19697649493682,5910.484034564433,0.005333692156249593,0.43569080469742727,0.001205781752664814,0.0007280811483678515,0.00031455103290940533,0.0023834082634260744,0.0,1.3239667323694933e-06,0.5543423569822227,5808.119437598253,6027.7898407439725,3378.276173513081,3414.557913146965,8736.109827556398,9017.279882920082,6397.261390565256,1170.776762578217,-16.99629077768346,191.91364669944926,138.41142128340266,42.79689866301369,491.863321585471,55.86713792497361,2.539940828402367,1.8915035815716266,1.4475659747174126,12,1,4,0,0,14.933181654949696,1694.756334854775,4683,0.1491616107,0.22818458799767213
Gile,MZ110502,170328.42,12.045489605694126,5073.115068073481,0.0015720416359758392,0.5210741015383612,1.980391722662718e-05,2.946004767178502e-05,0.0014361871571262458,3.0679355385837538e-06,1.966625345245996e-08,0.0,0.47586531810184624,710.4172467602546,1085.420141562635,742.5724435925034,875.4176394729384,951.5615930931232,1114.2106627129415,445.6444225495444,789.1351750926551,-304.47112219226636,-181.70611436598577,-201.0255693582121,132.8173435903272,-227.8353434723712,102.09893929491014,2.770408163265306,1.8942567706590758,1.1922082905178082,0,0,60,0,14,0.0,730.724497755996,48054,2.1197152808,0.26303960476229044
Godide,MZ020205,37375.97,10.528810018334015,558.6266421485387,0.042114348921714326,0.4043940538802447,0.016899099720739056,0.016377229612715857,0.01391469947764997,1.5464134672349647e-05,0.0,0.0,0.5062851042522638,1089.6846746334347,1554.1492907529193,2873.200701143837,3444.858805667153,3093.589747264089,2751.3690319608995,6887.658703310389,1748.441057276438,-1123.455209572707,1573.9121197816978,-3036.643794294139,-3464.4416077155865,2713.425869916122,45.168256027224,2.392857142857143,1.753841402867019,1.03305448251643,0,1,0,0,0,0.0,185.44689115197707,20487,0.5709235391999999,4.889616724738676
Gondola,MZ040303,81689.21,11.310689445026698,52.596137908422605,0.0011667535458957563,0.16865798878034735,0.0,0.01629126684970897,0.2558314154037814,0.0,0.0,0.0,0.5580525754202665,8409.846359752226,8715.529967912971,9881.782288645996,10315.132895210967,16712.43813380463,16730.319497589182,13974.999845570446,49160.55530153066,7479.480485719172,1025.5059004617754,10967.80037626133,2130.2665127415767,9564.357909628026,171.63258300740617,3.6,1.9007826176500875,1.3112154620933714,4,1,1,0,14,11.395524724436763,61.20197101047433,13695,0.7183910594,0.9902723735408562
Gonhane,MZ110801,26738.14,10.193883688583018,249.24734507246944,0.07458051085761291,0.22927276557253137,0.1117058845396082,0.04132116446084868,0.03897884437281582,0.0037401175876661257,0.0,0.0,0.5004007126089168,8548.479183767095,8734.191246680175,9533.81520969153,9486.65541955172,14591.780831929693,13692.334543949879,11481.298940579341,16339.059179242364,6893.281564994886,1211.0896957255566,-5637.897269878673,2574.786959098778,-5783.204760906571,61.88976511704392,3.2865490375802016,2.0492277448836926,1.9674486053655682,0,1,0,0,1,0.0,45.460262268209874,6087,0.24887862070000003,0.24473469387755103
Goonda,MZ090502,35866.566,10.487588712076798,2147.8636874431577,0.006230158019183386,0.6619249746246717,0.00010919490272878658,0.0003369783108130493,0.000655123593920882,0.00027905873169043654,0.0,0.0,0.3304645118169917,2255.28276095883,2430.343216322596,1450.9326948065755,1091.208296201443,1073.70115979077,1366.50716830551,1615.5066638945723,2100.2282829972823,-69.41515274662619,-811.579638802042,-453.10664062205007,558.2302239327277,201.29839804157172,19.82745595914577,2.727367688022284,1.7215397197943543,1.4076186761343739,11,0,21,0,80,0.0,3596.1989189122737,11442,0.3551961544108925,0.16281506655338435
Gorongosa,MZ090801,154347.56,11.946968700440722,2995.2602128986614,0.014106891904397463,0.46415795512694125,0.0076464878783409,0.011132030836259806,0.0037928328061463267,0.0005168402683794906,0.0,0.0,0.4986469611795348,1827.4441577234595,2048.079026660365,525.2875693114335,620.6979762737784,3866.620017607024,2106.437858453805,1993.9089512464973,2713.7414316399077,-560.6216620216874,19.618721129686584,703.3912068811743,-885.1618396612597,-1565.9190409049017,18.117996949002123,2.2484848484848485,1.921217431753398,1.3416561570933576,7,1,5,0,16,0.0,2070.67957687015,23601,0.8602964481497077,0.24043419267299868
Guro,MZ040401,84736.05,11.347308211207345,1112.6649389572704,0.0006397746326034434,0.3479464914128536,9.072906191090676e-06,0.0017281640525168556,0.009277091495767399,0.00035411283371563804,0.0,0.0,0.6400452926663519,1688.0151594409444,1977.2842332421008,3069.0224035175797,3464.5239760636146,2112.1473448102743,2592.4541751016245,161.85719954005862,2162.3131118737692,677.4525694211163,965.6624771834109,1005.8151206699072,-1486.4306735902283,-1204.1730613505993,29.902395693455812,2.973684210526316,1.9700353392372425,1.446564934591621,3,0,1,0,8,0.0,428.9132914002649,7460,0.28396556675851914,0.44130793185565126
Gurue,MZ110601,237041.38,12.375994222696535,1443.146019746315,0.00022679389820242515,0.16566868727252523,1.3617165908281308e-07,0.05373265581578262,0.013234863975406309,0.00035288885451311005,0.0,6.127724658726588e-07,0.7667833612394453,1288.9857039124722,1615.349183207017,2524.2715914386613,3297.6143678446124,2717.7468246919666,4495.587931804531,2040.5289449712145,3535.1716524149238,606.8726398019211,929.0138678212521,-401.0975800075023,-445.75975001722475,985.3698401592661,37.975925636756564,2.9523809523809526,1.9973560954406764,1.5113094071818305,7,1,5,0,20,0.0,672.8232759174971,73328,2.6345574179000004,0.3189428571428572
Homoine,MZ030401,111957.38,11.62588247407133,1037.6930392085824,0.0005373300535045343,0.17656938219078536,0.022230420854009728,0.043332871690190254,0.024474232179799004,0.0,0.0,0.0,0.7328557630317111,649.2157358791146,963.2432435617059,1943.583340795973,2356.4488742411672,913.2240700765432,658.6035476603446,2893.3658468760605,11534.184931416847,315.2763015958954,791.9824919008618,1314.0133539729625,1604.157354686238,1663.9940098852849,0.15789513190141452,3.9938524590163933,1.985377799593065,1.7413584230003334,0,0,3,0,16,0.0,528.113237558566,42947,1.4451876093999998,0.36236762481089263
Hucula,MZ011401,23737.93,10.074871595538806,761.0826652289322,0.004663949157486437,0.15052421536532992,2.116966145944945e-05,0.004382769298224424,0.003993143627191612,0.002206060549387781,0.0,0.0,0.8342086923409204,3186.8477584419315,3571.3762485179464,4485.121429597959,2661.1738455379277,3271.6419422473837,659.9651653227669,4189.592966468375,4992.968359669461,1426.2686827038244,1316.2377555533624,1380.0430671155414,201.32335184149508,-722.8593814973568,52.5391056275082,2.860655737704918,2.0148031033259177,1.689917492998259,0,0,5,0,2,0.0,133.17436188806528,11919,0.4394439597355955,0.2002727024815926
Iapala,MZ072302,127617.0,11.756796705774699,2621.283261725277,7.932933762142051e-05,0.15581084958906163,1.0131939998951531e-06,0.002288204834503954,0.002757013450825811,6.416895332669303e-06,0.0,0.0,0.8390571726986547,1519.5492552881776,1915.5492532640917,857.2938431353631,933.1059143454055,1238.3245168085157,1163.9815305530713,1678.1397663395182,1512.6554427366298,-834.3593121397968,-709.2884774586241,-67.00042267142867,244.64747998045908,-271.13527132705417,73.51508821443045,2.6666666666666665,1.914982440166603,1.2571532109916186,21,4,3,0,5,57.19878679333084,672.0476337679005,51766,2.3180471585999998,0.26473136915077994
Ibo,MZ010501,9877.844,9.198150779847822,58.328742102429196,0.44532382937922893,0.21413411767114454,0.0004947606552678361,0.0,0.04071368371486773,0.002468685062663996,0.0,0.0,0.296864923516827,8446.214750699199,8769.50541276883,9875.396084482592,9684.211254701515,17216.392070112837,13083.28626756484,11291.171629376026,44913.44843962008,5724.799604386389,1569.737837616109,9553.379880222054,3518.7098256200834,9768.309790981104,67.48962197934424,2.692233940556088,1.7398910973287103,1.4830993688131617,2,3,6,1,21,0.0,185.37184377835268,1752,0.11231512967751607,0.2601449275362319
Ile,MZ110701,171750.31,12.053802837420864,2070.577707614306,0.004197870107259167,0.15091804939348707,0.0002921529164950415,0.009720684822267449,0.0022029961287928597,6.0477053422812984e-05,0.0,0.0,0.8326077695782756,2155.560667724918,323.6653034440939,1386.0430441847782,2342.6141673490406,2294.8891296469396,2769.1281566455577,2207.027735124126,1047.0118917488278,-234.03324073634158,-597.8970201483598,735.7340610753332,756.0965099749538,529.4533085589451,44.288578938696624,2.9274611398963732,1.9753218769585963,1.3539860517088582,2,0,16,0,9,0.0,737.3023644748583,81986,3.9110002858999997,0.2965879785756795
Ilha De Moçambique,MZ070401,59269.914,10.989873975617934,50.308170435201255,0.17093642685607452,0.027265189264453954,0.0034829509453444623,0.0020631741983932663,0.11949200935566386,0.012879682720964979,0.0,0.0,0.663880566659105,9718.000817583756,10163.360972734532,11326.473476061909,12039.400045632581,15903.768243525878,18295.923603452866,15590.540384834772,50171.65358887636,6229.912480673115,1448.7109237352126,10662.366797310417,3175.674984718277,9675.214627305742,71.13145877530474,2.581093958452449,1.817551330157258,2.3976396354288387,2,1,2,6,98,0.0,58.416105000153486,12007,0.8848515921,2.20295358649789
Ilha Josina Machel,MZ050402,4284.979,8.363104276348164,192.31138448522583,0.023424326289794965,0.01991823225431773,0.3015508118956395,0.2942503038666225,0.026682701573425227,0.0,0.0,0.0,0.33417362412020013,8341.330602216642,8717.599096783271,9987.106169906485,9889.410914906053,17400.23608104598,15314.636434972725,12017.501620811325,45185.46102771362,5526.539708535871,1713.3918173897725,24.177632675214124,3851.5734111586676,9880.0,0.0,3.00198347107438,1.6873693957993592,1.2390521064301552,1,0,2,0,4,0.0,220.82467297820568,3671,0.1353297573,0.41223458038422656
Ilha Licom,MZ080401,106.95692,4.681732258657996,29.354466668177306,0.43775894890075023,0.004808263290589445,0.0,0.0,0.3554857296039036,7.12586655627229e-05,0.0,0.0,0.20187579953919396,9656.70691629956,9895.666431718062,10650.2181938326,11392.076960352422,14898.542907488987,16931.854889867842,14066.209823788546,0.0,6871.672106552358,1228.9777709736682,10037.993263931414,2602.0635027556646,9880.0,0.0,3.1530587375091397,1.885876316500135,3.347910592808552,2,3,3,1,16,0.0,52.62632887427674,4086,0.3066287612,0.5007142857142858
