ADM2_PT,ADM2_PCODE,T_TL,log_population,district_area,Water,Trees,Flooded vegetation,Crops,Built Area,Bare ground,Snow/Ice,Clouds,Rangeland,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,ST_ATRAN,ST_DRAD,ST_TRAD,ST_URAD,ST_EMIS,ST_EMSD,NDVI,NDWI,NDBI,osm_traffic,osm_transport,osm_places,osm_pofw,osm_pois,osm_railways,osm_roads,building_count,building_area,DNB
Montepuez,MZ0111,272363.0,12.51489468593347,17791.84166992298,0.0013465670581747,0.5288391964809587,4.415834230275237e-06,0.0023262458412373,0.0038094748740734,0.0003247564155218,0.0,0.0,0.4633493434958036,8468.034287390878,8758.42742693939,9597.698379695406,10196.573716904788,15343.596749758748,16195.12480294007,13378.640153801727,48872.19897457313,7120.648422183152,1122.608883295071,10682.221284928211,2362.6239601227894,9641.603801448604,104.45783456041067,2.9522755771925944,1.948317944634176,1.453879471893554,4,3,25,2,35,0.0,2313.9679071182586,108833,6.183792268146342,0.2722622689499162
Mopeia,MZ1117,178818.0,12.094129400058035,7669.124472198791,0.0107078125667342,0.5463497637610727,0.0388831563889728,0.001252472247776,0.002175404806619,0.0002956218490128,0.0,0.0,0.4003357683798124,8173.077453962587,8412.260433613037,9347.852661626404,9178.44435500592,16072.39136430102,14445.050655907213,11445.96194535271,46891.80801555753,6845.226646140153,1231.1320939227774,10043.218275644744,2628.7060425942623,9679.910088987062,86.20338174325913,2.988809310653536,1.932304343755851,1.6129129368297497,0,1,5,1,39,0.0,2957.200903788908,40253,1.6452587775,0.2073190262652146
Morrumbala,MZ1118,422886.0,12.954860282860404,8044.153427783367,0.002717688179281,0.3326435773086168,0.0322913137569426,0.0266095921029705,0.0026992035570844,4.990723349633912e-05,0.0,0.0,0.6029887178616081,8483.902444372765,8744.826513203916,9702.043342748691,9880.856527508664,15845.712695191432,16269.480007334085,13667.679614410365,49850.47148545093,5954.866629999519,1506.1836950471372,10753.833452857436,3335.9132492263248,9687.42355828734,76.2682598966882,2.96969329615711,1.9382129646734256,1.4671600810280336,1,0,5,1,36,0.3853921838435173,5945.780331671473,103946,3.8337498394,0.9219676138099604
Morrumbene,MZ0311,156383.0,11.96006980006988,2579.5205033375696,0.0019932639316429,0.5661523419098139,0.0058167574265679,0.0010937588235684,0.0161058635006593,0.0005004420316402,0.0,7.485929473816367e-05,0.4082627130813689,8072.080972814391,8279.361579299733,9079.717720759909,9218.447527964074,16270.397040917402,14685.250871124475,11596.673036968305,43917.855260744975,7817.527397278136,832.4557807983039,8963.861407469803,1698.4073289772734,9775.682089773274,34.56713392134135,3.2998289136013685,1.9911316718170016,1.7870482791466755,1,0,17,0,14,0.0,689.7914135763352,75662,2.4804628853,0.3545641729581331
Mossuril,MZ0716,216206.0,12.283991561091414,3380.132090235855,0.0166681256430069,0.2788933773106052,0.0090877734911293,0.0007783890992117,0.0033999775100349,0.003638351350527,0.0004066702535755,0.0014088531305169,0.6857184822113922,8642.835653784596,8950.112746715022,9870.1718899265,10361.33719285015,16151.006672747471,17139.293564371717,13810.567209763023,48450.13385921733,6405.6006347940665,1366.134768102765,10499.050703009145,2958.6968883616228,9736.42121544875,49.462988756970965,3.1803831547922687,1.937029665353594,1.6398930653796042,8,1,39,0,23,56.50126579678994,621.8118081379511,60096,3.0074626692,1.6509179370742784
Mossurize,MZ0409,286476.0,12.56541353268227,5018.848954713471,0.0016039020544068,0.4781954002908045,7.621993971080943e-07,0.0196364648933986,0.002843335991976,1.0553530113804382e-05,0.0,0.0,0.497709581039903,8300.94366369199,8507.736426020247,9513.863314049117,9574.719574321009,16716.541279031953,15144.749581501295,12473.898903915357,49584.43079792436,7745.474715488939,946.1973953965412,11102.94594180374,1950.469508163328,9739.502665393216,15.328582070846675,2.192794547224927,1.8502427565163413,1.3299248153316223,1,1,16,0,16,0.0,1465.8965053216095,110921,3.7870819177,0.4354140890041908
Muanza,MZ0912,44486.0,10.70295229064318,7512.34058651211,0.0065293546534769,0.4881712563758562,0.001550822282236,0.000672149146058,0.000601874812149,0.0018807120808977,0.0,1.041785021357384e-06,0.5005927888643045,9255.26946816125,9475.400491738965,10207.210794299182,10316.693842481814,15224.94911430086,16220.799296831248,13574.105513046656,47162.97275144766,7121.457024473831,1172.249840281272,10291.605209767164,2494.579479058232,9741.696986679844,54.748112991081065,2.539661685005748,1.9212502696826248,1.4519331325368656,23,5,5,0,2,88.06590333027144,2001.5424284846088,4946,0.1579482941,0.2284505524117489
Muecate,MZ0717,160566.0,11.98646657992895,4103.320955702791,0.0008379944514667,0.2521472887809857,1.24801556525013e-06,0.0001296736172893,0.0019976409145774,8.736108956750908e-05,0.0,3.3120413077791905e-06,0.7447954810892401,8684.610907458657,9086.12720176521,10074.848497000714,10983.40401815618,15486.737920636786,18523.404666065424,15523.806139105718,51363.52756569398,6519.666471093563,1349.3830218008486,11496.624255235269,2888.125489993548,9691.535225416246,36.41569075735266,3.85061794734014,1.984183597210022,1.5737055569135907,0,0,12,0,7,0.0,531.2685243667304,41209,2.0634833985000003,0.2467674477198287
Mueda,MZ0112,228462.0,12.33912955060328,11217.597673390874,0.0037213606268838,0.589363578412957,0.000526954653923,0.0002323634158847,0.0045903550110584,0.0020549667364651,0.0,0.0,0.3995104211428277,8066.422135543874,8168.835389488231,9045.793762895011,8690.752480394522,18012.776376515307,13865.741158773984,10488.088299927367,45006.53752581505,7267.920914769443,1036.6989036974794,9219.151907537998,2183.5435979232884,9653.432061782018,98.54041044244052,3.000126882084249,1.6680844894389633,1.265401670323969,4,1,46,1,31,0.0,2085.943189238517,58504,2.8324527037555822,0.2540567306973615
Muembe,MZ0816,54607.0,10.907935671146488,5810.675596067674,0.0001530982618845,0.77048312754963,6.504622038922734e-07,0.0049073778624124,0.0007832934328976,5.819924982194025e-07,0.0,0.0,0.2236718704384733,8040.959041462677,8271.098303788267,9076.905908888912,9106.62431194288,14941.357684206989,13792.095789158884,10843.165056065296,44804.00356287717,7830.703378363218,810.0031706069533,9023.294855914595,1637.211917342588,9752.728351476686,8.738074667555166,3.0,2.0053689339060194,1.980802895382264,0,0,8,0,11,0.0,376.6838469216336,16518,0.5824445989,0.1928201811125485
Muidumbe,MZ0113,76243.0,11.241694002848964,2094.530996616615,0.0061106350715949,0.7465072691353022,0.000251948174874,0.0001107772888958,0.0118037505889056,0.0022276271138473,0.0,9.512862936530417e-08,0.2329878974979505,7972.767796829381,7999.4466582307905,8870.51215613828,8295.32644437434,19600.003150782257,13174.60754377143,9872.230305535431,44007.3068345558,7433.429416650215,981.0677667942794,9057.269052125954,2047.8685188793304,9799.98306216266,25.428242604204097,3.4341098169717137,1.343662601540321,1.0965913194193688,0,0,64,0,15,0.0,690.4790520611697,33619,1.7430175401818626,0.2263079073482428
Mulevala,MZ1119,124705.0,11.73371424598776,2700.2602223085382,0.0013539390651885,0.4090806308350645,7.441883448421441e-08,0.0002346053757114,0.0005584389339695,0.0001501027891546,1.116282517263217e-07,0.0,0.5886220969538251,8674.359182917804,9024.804142690244,10049.401384665933,10570.721147540908,15883.568816214663,17604.94086078312,14771.526065076843,51155.28940406041,5883.008581401632,1570.9855663124065,11058.76190878524,3460.0163172059542,9655.55140733073,80.68716090772129,2.4177215189873418,1.9309875489059087,1.1478759462633294,0,0,13,1,4,0.0,601.1906210231745,45840,2.518730814,0.2948412095426227
Murrupula,MZ0718,219646.0,12.299776991218232,3090.973366185621,0.0005726316917933,0.2003958789316946,4.63617961525171e-06,0.0170013152142966,0.003986923941187,0.0002998592062111,0.0,0.0,0.7777387548352019,8585.087152409267,8966.370440309089,10184.501735670176,10688.07304296185,17102.425740840095,17613.245416256377,14748.544571305963,51756.30337255611,5287.631769025844,1733.8445660886207,11025.789979810534,3851.8498476915775,9746.018434243006,69.37017640156583,3.0,1.7968784252315817,1.123525743507274,1,0,13,1,5,0.0,585.9840921316649,59279,2.8856767614,0.2639248100253299
Mutarara,MZ1013,208219.0,12.246350492028744,2733.4636751851485,0.0349008670511975,0.1994293196566542,0.1005822090912014,0.025293772491221,0.0071476039358002,0.0010765902182749,0.0,0.0,0.6315696375556505,8628.800649564913,8930.441897535024,10047.48431231618,10140.64472108883,16867.798448460973,16169.581526411088,13270.568639784888,50198.89950171209,5340.187816126227,1702.5676234514133,10585.34971143074,3844.755120910173,9649.697444939758,51.34074595980498,3.0020390849420275,1.79349983752483,1.3500056240638894,8,5,6,0,1,111.68169317884612,745.8714995420489,44011,1.6284771051,0.9697796040343668
Nacala,MZ0719,384761.0,12.860380240298577,319.0627545804552,0.014433577293018,0.0615961627505151,0.0065633583227673,0.0009328536977541,0.1706262978195704,0.004695796347343,1.2363866106748384e-06,6.521939371309773e-05,0.741085497988708,10053.6602155505,10525.58664530492,11866.912782154424,13035.517316283253,18070.96572619288,21337.640783569805,17475.128509575927,50474.13362121644,6327.367720118566,1422.9956012342352,10732.851094757536,3119.206620540984,9677.967497436526,56.59489830275019,2.3114323258869907,1.488311585528724,1.497248054659328,21,6,11,3,438,24.582511669245434,563.2702918040513,105525,7.2734119851,4.023471400394477
Nacala-A-Velha,MZ0720,151870.0,11.930786755281554,1132.90316908238,0.0067813356673698,0.0966949701663697,0.0016306115689706,7.07485967324765e-05,0.0063573662168401,0.0016132072401311,0.0,0.0,0.8868517605435859,8888.132780093683,9349.236682211676,10451.658780753514,11511.237339466566,16408.36076162525,20018.78513950987,16229.070253245034,50762.98185890347,6469.169354680512,1381.3445044202651,11173.447342609788,2990.21574457929,9683.995569477856,1.9637037378015096,2.877134724857685,1.924864019370126,1.658268689503673,15,0,21,0,10,56.554366079926304,380.9493186508463,42160,2.4737699777,1.7528301886792454
Nacaroa,MZ0721,178667.0,12.09328461404355,2712.32282423382,0.0006366595439357,0.0953992046283784,1.0911046168564317e-07,3.23694369667408e-06,0.0024993569756791,1.2365852324372892e-05,0.0,0.0,0.901449066945524,8740.500766098272,9192.941926420182,10263.560569308793,11340.47091861952,15589.518326456717,19198.57590631682,16210.47398328122,51530.025528536855,6698.290849490164,1298.514972835183,11626.0556160044,2765.165157628141,9660.61166821906,54.04457550734995,3.5,1.9751033777681792,1.3650525652281578,0,0,1,0,6,0.0,261.1302345097606,40943,1.9476943858,0.2425712321442212
Namaacha,MZ0508,57786.0,10.964519115868828,2150.272423068573,0.0162342166830718,0.3430551214910141,0.0002683036092426,0.0479753231874195,0.0181480305720986,0.0001393773129149,0.0,0.0,0.5741796271442383,8379.811261881661,8734.16802737418,9611.049822126854,9942.784470014692,14699.7558478478,14904.843966323211,12571.764027304813,47528.02244232871,7628.651255773153,944.912390453302,10476.770448142855,2010.091975722714,9758.805708533651,23.430964697547545,3.0305747196304287,1.990099028157704,1.4844630800844374,6,1,1,0,14,18.89710605221973,1196.1554422642398,24661,1.3674519097,0.3188143637503359
Namacurra,MZ1120,276064.0,12.528391624218186,2021.0926947993512,0.0202218569279476,0.2433171918101551,0.0367007003561619,0.002735404630995,0.0199247421263093,0.0006599034475801,0.0,0.0,0.6764402007008506,8345.415714863131,8563.10650058905,9507.01600607063,9545.55841213919,15924.543610455892,15234.756653432052,12074.42427700133,46584.86425311284,7108.290871712684,1125.784714882757,9875.183695401078,2373.6577222267824,9708.273494722467,41.93419556460359,3.1868044181260764,1.981279334748021,1.662149568889671,6,1,12,2,84,0.0,902.8221763367004,63453,3.0114086949,0.9860224855666972
Namarroi,MZ1121,169370.0,12.039846854101071,3062.551068325592,0.0036245767879166,0.2676191798165842,7.222106898193954e-05,0.0148509121121751,0.0013273801019975,5.860113488503342e-06,0.0,0.0,0.712499869998856,9018.189513041512,9303.743073640624,10083.35854436432,10875.547272149455,14345.57573049461,17074.16778465277,15110.169311085943,51118.28669875811,7299.314136480603,1084.665407935577,11713.185543113334,2261.8624364419893,9716.130053107245,55.42194915454334,2.9457013574660635,2.009192080242733,1.7917952454957131,0,0,5,0,6,0.0,741.0124639301926,94841,4.1150262442,0.300725075528701
Namuno,MZ0114,216891.0,12.287154812778372,5976.124346165694,0.0026668984241336,0.218145537567715,5.233073014835903e-05,0.0115670932655214,0.0054705549309122,0.0004774289851062,0.0,0.0,0.761620156096463,8698.609444190031,9082.243802558743,10023.329500267995,10949.868361286237,14487.32503216506,17313.974061359804,15290.882485105369,51984.01945948246,6619.464610586905,1322.3911121997664,11745.271392578505,2832.580010091539,9695.470111217248,57.61835018601482,2.9819458375125376,2.012736824706673,1.6581042198037597,1,0,22,0,7,0.0,1718.457559911229,121638,4.989437678688879,0.1975277777777778
Nangade,MZ0115,77008.0,11.251677577122404,2964.936264598803,0.0115800447553417,0.7622395116349913,0.0014864337159377,0.0002000502146245,0.0045695981937553,0.0050564544063164,0.0,2.8289929340849696e-06,0.2148650780860987,8013.186188432615,8061.267960296345,8887.408807157512,8446.641025538143,18731.79176220138,13292.186177900076,10014.972367135171,44795.886128894505,7014.07488460667,1114.8891429513824,9211.782728696346,2374.782036185985,9816.290640403256,34.11336140440418,3.256930784932269,1.5587751803719545,1.1522964663483564,8,1,29,0,7,0.0,3040.529153591276,31872,1.5237164253799031,0.2442725337118524
Ngauma,MZ0817,121373.0,11.706631966630749,3008.4473427105545,0.0015918437035948,0.4041849162802457,2.27124101629543e-06,0.0060723768145528,0.0033222660257202,2.995404818592524e-06,0.0,2.30415755276348e-07,0.5848231001142961,8423.864482633788,8726.701149432061,9582.081300755515,10154.453009841583,14595.295565522263,15904.33805818915,12958.436177419966,46822.48462606131,7697.650313784667,884.749428054505,9969.648891868535,1805.9945632729164,9658.597653135375,0.5033254916721558,3.0,2.010429417361159,1.977813339770361,6,1,3,0,8,62.55223821418303,643.7031492987838,46940,1.4746073587,0.8497097844112771
Nhamatanda,MZ0913,346566.0,12.755831441113395,4014.218210810935,0.0064439776444222,0.1692335414825428,0.0170499791535606,0.0142797863015895,0.0070602108006913,0.0003467019435894,0.0,0.0,0.7855858026736039,8770.973134713211,8963.699743333984,9840.229803541351,9764.950663534168,15666.336711634596,15910.00278916697,13481.26920531936,50072.827937743285,7066.149059837036,1193.004173134825,10909.145829603736,2532.886539037924,9467.688990544504,44.159693951114434,3.424386073981971,1.871444941174623,1.3320252285886591,195,8,69,0,45,77.44672233186435,17735.17981742166,80903,2.8739835584,0.6834765032844872
Nicoadala,MZ1122,245274.0,12.410135309031592,2765.4081339833974,0.0098596403573295,0.4082565886106986,0.0220303688488566,0.0115556575252476,0.0170438051388098,6.653811546130395e-05,0.0,0.0,0.5311874014035964,8192.571814854293,8432.372230355812,9325.443549008784,9319.222057165123,15647.392438809156,14804.645017803725,11627.783211578875,46279.137971528966,7237.053048077524,1085.145143971341,9806.511872964384,2269.025359349005,9728.79282172819,60.66036545466975,3.29704,2.001434349434314,1.7752748796765292,1,0,8,0,18,0.0,1899.9900865604127,57956,2.6028835793,0.9595218710680188
Nipepe,MZ0818,54883.0,10.912977146041063,4998.079631179588,0.0027253834248934,0.696150715919477,5.655848181615156e-05,0.0015281069856367,0.0010827558921888,0.0003704471830663,0.0,0.0,0.2980860321129215,8617.376476584324,8922.303123661626,9736.800348653302,10440.339925306656,14377.61168878121,16419.659372969953,13906.671329562356,50435.062558452206,6569.750050938212,1321.2699806114736,11126.884562358337,2841.48310427544,9677.393527108636,69.60171064590072,2.9532085561497325,2.031610795546192,1.8089546551233224,0,0,0,0,7,0.0,293.33015781392965,19057,0.7136630577343617,0.7280825615681714
Palma,MZ0116,134442.0,11.808895596377337,3521.520063947581,0.0164378847664942,0.7069111284780265,0.0087623233525623,0.0019709130194369,0.0069790865901623,0.0047173179614837,5.593377100799327e-06,0.0002101349437716,0.2540056175109614,8193.992451397811,8294.919419746504,9134.188567781548,8811.216296627514,18094.453149256904,13347.743671029772,10405.969506540758,44866.547376040646,6468.164883082076,1303.668735183974,9287.287263131582,2841.8956453914025,9810.133263097096,32.88868845851422,3.0848547673951217,1.6582436345454346,1.236591350568997,23,10,62,3,71,0.0,3672.1632948258302,17108,0.8529942901959552,0.3013300727663128
Panda,MZ0312,48095.0,10.780954292552702,6841.185322209112,0.0043955241724734,0.6700319223204092,0.0138675196823712,0.0003279704162935,0.0027773899977301,5.7089928604562014e-05,4.317845839864194e-06,7.150181140781734e-05,0.3084667638248702,8601.803741084794,8974.523415808166,10036.93923930909,10310.59902908632,16852.388014146927,16454.803274118753,13184.304194843122,47069.4584317728,7028.680636781939,1124.612046490222,9891.986916724054,2388.8247422970853,9724.299395275448,54.26688250761137,3.5342366405462298,1.874782616513128,1.5395153929778231,1,0,2,0,0,0.0,340.243177847935,16650,0.4810284767,0.3608409422675101
Pebane,MZ1123,239976.0,12.388298364398487,10094.59665080829,0.0106036715982839,0.5880759101223096,0.0099856420096927,0.0001320575195162,0.0018966049905645,0.0025861603560644,9.365288478891632e-06,4.24963620373036e-05,0.3866680917530521,8534.454670442849,8875.915114723452,9887.820648200362,10135.906237911748,16373.9021922442,16538.016616334928,13555.652603654558,51017.63496179266,5253.968262579181,1781.1587506560172,10702.983282016434,3990.431818073056,9674.574419794024,68.45389500122207,2.7549315659437625,1.938025228998524,1.282434853803678,0,2,89,1,45,0.0,1208.1787644176472,66861,3.2810946285,0.2462940288151504
Quissanga,MZ0118,65708.0,11.092991181392303,2117.296491925621,0.0202889999626833,0.4788314298314108,0.0078270177812731,0.0001467319403186,0.0025684661043819,0.0052191227485905,0.0,0.0,0.4851182316313414,8152.987803384291,8306.31088660631,9444.599327509171,8826.308824437587,20199.38748163957,14119.803635388378,10656.82571262362,46984.99587726395,5700.444162862144,1584.6228564730864,9595.579645992217,3555.151907083035,9665.52122384664,36.76721741719575,2.6688372093023256,1.2548980616857492,1.0793753322892534,1,0,34,0,15,0.0,854.7005062504398,12343,0.7262802686254152,1.442253104671792
Rapale,MZ0722,203596.0,12.22389782877588,3658.831261476111,0.0004657760685862,0.0903259887225839,2.148785276910064e-07,0.0035000220384789,0.0121879369504498,4.864312670605157e-05,0.0,3.679794786708485e-06,0.8934677384198806,8733.679925347653,9171.532901186796,10341.532021393326,11243.68324902733,16249.609590430608,18863.94039360983,16045.848343113608,51773.51122689056,5895.720139601414,1551.79828530953,11325.04045195098,3396.80522934518,9671.304591416754,74.84772751154273,2.8592132505175982,1.9203721051131684,1.3032479991602013,17,4,16,0,69,85.720176814118,796.1456902322309,109164,5.9897952581,0.2862084532475594
Ribaue,MZ0723,304892.0,12.6277161743658,6244.576266807825,0.0001788025110909,0.1711233897340049,4.252327842381137e-07,0.0016211291177771,0.0046270839201939,0.0001098675519572,0.0,1.7954273112275913e-06,0.8223375065048804,8769.177143088453,9172.72017233021,10326.094604794836,11093.290974614436,16122.983625155335,18034.243232016903,15545.607581284012,51320.26343031126,6076.696347182904,1474.6060989608509,11185.25698784782,3219.968061520404,9679.938917774323,76.53349209166696,2.943396226415094,1.8833834460612489,1.1769247641624152,40,9,6,0,18,126.73070838992793,1722.134334460193,102922,4.7808421842,0.262694214876033
Sanga,MZ0819,94858.0,11.460146857524858,12510.376727370973,0.0018195147745503,0.6653789938786667,0.0001653068683012,0.0108715595508034,0.0013234985704939,3.41129643405202e-05,0.0,6.373276850167249e-08,0.3204069496600753,8422.925315315248,8749.266826685536,9577.135937029778,10162.930673924582,14752.370587308336,15806.28486925684,12632.48592259093,47251.7583148525,7232.1410306422,1045.844166817297,10049.644214409303,2184.350003582661,9711.166367714264,30.49073891130673,2.146601244614648,2.0346593102115884,1.955136537165054,0,1,8,0,15,0.0,974.0005754791192,45959,1.6192165484,0.1347038339844095
Sussundenga,MZ0410,221501.0,12.308186897771936,7107.176021715146,0.0130348327855449,0.6047891342823065,0.000239117911713,0.0164076093132701,0.0033398813395225,0.0007443802330802,0.0,0.0,0.3614450441345624,8348.186357199887,8555.434372720902,9516.960783540511,9437.418537520378,17079.073155630816,15110.4802350187,12230.131792688646,47987.62762228033,7535.871995124252,1014.1182299620036,10678.272353438044,2110.1704810937854,9745.664166787346,26.02730164009232,3.610955905177343,1.829013191174888,1.390445170858432,11,1,22,19,29,0.0,4793.538017692723,42781,1.5124092433235947,0.2631801899130039
Tambara,MZ0411,65790.0,11.094238329842929,4282.615866005498,0.0090035570402041,0.5471023156717837,0.0003246726747287,0.0017083259773523,0.0011579984269874,0.0005366699229038,0.0,0.0,0.4401664602860398,8577.207812592036,8858.273661536008,9856.29760213084,10166.528292124842,15679.53666242425,16061.55935915962,13387.13287771553,50728.596499189895,6931.379653536583,1245.0986568181286,11392.664335267556,2664.931882911392,9645.971634370162,0.140072369297226,2.996311844077961,1.9658094099031067,1.6564976805142393,1,0,11,0,4,0.0,352.34808947081507,11362,0.3289603987,0.9088707366007454
Tsangano,MZ1014,278932.0,12.53872688859529,3661.062856861458,0.0020214336531935,0.2594958045032533,0.0,0.0567024950602903,0.0105781897552154,0.0001126659338233,0.0,0.0,0.6710894110942239,8534.794321469133,8833.340686137955,9848.909661744174,10305.615490109136,15670.178608834112,16771.041945304787,14467.63383283526,48254.97148867373,7945.832704651854,800.6771131901511,10700.551647300945,1628.266011805164,9638.359062764755,3.1753276398255497,2.030075187969925,1.9749034876322409,1.6719706698439791,1,0,18,3,6,0.0,7795.55024832917,116955,3.6415233179,2.6871751507976773
Vanduzi,MZ0412,150490.0,11.921658560718484,3157.4111322044387,0.0015844203384775,0.2515879667284596,1.5629223107097086e-05,0.0117009214462693,0.0131373349249615,4.422003083915621e-05,0.0,0.0,0.7219295073078857,8784.737404189445,9054.505010992572,10013.27708443768,10474.088995901391,15552.270841238496,17386.87201512998,15174.377736517195,49684.48109010011,7526.5927762397105,1011.3245647827856,11370.292570104824,2096.0270786931123,9724.696106047011,11.608342325330456,2.416378316032296,1.9761611188996369,1.421897613466463,15,8,13,0,11,42.30141659952611,626.2409180435216,57617,2.4884333333,0.2179381972047698
Vilankulo,MZ0313,177088.0,12.084407710040663,5856.206636008533,0.0164601182045421,0.661236157573224,0.023298109087243,0.0012056885832327,0.0088468642601789,0.0027856278076462,1.9669493517004533e-05,0.00080465959199,0.2853431053984259,8391.010750134647,8621.155929978526,9490.673231171604,9648.699358690868,15924.293167199274,15456.581620324456,12296.154918219803,45020.60091563111,7602.548342090348,923.393418916026,9476.006411184717,1902.3113035286688,9723.380344241918,59.27213477739132,3.328330286151622,1.960213613385491,1.75805837759255,13,13,26,1,171,0.0,1898.2765908901072,64635,2.4125093781,0.3441755691320523
Zavala,MZ0314,170016.0,12.043653711032732,2010.9330045675445,0.1043663110981039,0.4379498674550535,0.005093684734695,0.019783883362225,0.0243857316971447,0.0022047446927573,0.0,3.457028615751912e-07,0.4062154312571588,8147.138237498108,8449.888084455966,9413.349887769096,9689.86980007239,15965.443546539696,14742.140774179688,12252.518775542076,43543.071374391286,7976.335400014187,752.7771279670148,8740.828458493379,1522.9065044830786,9766.159086940555,45.19261892565613,3.883446300966793,1.9622397685447304,1.75630894533304,4,1,13,1,17,0.0,353.791886817148,54859,2.0153987551,3.1725974152171803
Zumbu,MZ1015,97828.0,11.490976335585882,12000.72929861367,0.0347001710966514,0.5858449246824385,0.0053710047825519,0.0327896498716314,0.0003561662303029,0.0011078277691238,0.0,0.0,0.3398302555672998,8805.700858700067,9080.59165932652,10023.926165507131,10421.647244170106,15745.87133431512,16576.562468613098,13844.74106236388,49482.03338246121,6889.536026315189,1204.257272982473,10856.059810211507,2538.834145166035,9778.360701321864,6.750076884233396,2.937118069151206,1.9546897236981449,1.539164703809791,1,0,9,0,2,0.0,794.7492371108693,19488,0.4820901919,1.6644334245914905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
